CAMMENU_0EV,0EV
COU_MS_ERROR_2,넣어주십시오
COU_MS_LOCKED,Memory Stick 잠김
COU_MS_LOCKED_2,
COU_MS_TYPEERROR,Memory Stick 타입 에러
COU_MS_TYPEERROR_2,
COU_NOBATTERY,배터리 잔량이 부족합니다
COU_NOIMAGE,이미지가 없습니다
COU_NOIMAGE_2,
COU_NOIMAGE_PLAY,일부 파일이 전송되지 않았습니다
COU_NOIMAGE_PLAY_2,인식할 수 없는 형식
COU_NOINK,잉크가 없습니다
COU_NOINK_2,
COU_NOMS,메모리 스틱이 없습니다
COU_NOMS_2,
COU_NOPAPER,용지가 없습니다
COU_NOPAPER_2,
COU_NOSOFTWAREFILE,소프트웨어 파일이 없습니다
COU_NOSOFTWAREFILE_2,
COU_NOSPACE_INTERNALMEMORY,내장 메모리 공간이 부족합니다
COU_NOSPACE_INTERNALMEMORY_2,
COU_NOSPACE_MS,메모리 스틱 저장 공간이
COU_NOSPACE_MS_2,부족합니다
COU_NOT_SELECTED_FAV,즐겨찾기가 선택되지 않았습니다
COU_NOT_SELECTED_FAV_2,
COU_NOT_SELECTED_IMAGES,선택된 이미지가 없습니다
COU_NOT_SELECTED_IMAGES_2,
COU_NOT_SELECTED_SHARE,공유 마크가 선택되지 않았습니다
COU_NOT_SELECTED_SHARE_2,
COU_PAPERERROR,용지 에러
COU_PAPERERROR_2,
COU_PASSLOCK_CODE_MISS,리셋 코드가 틀립니다
COU_PASSLOCK_CODE_MISS_2,
COU_PASSLOCK_PASS_MISS,패스워드가 틀립니다
COU_PASSLOCK_PASS_MISS_2,
COU_POWEROFFON,전원을 껐다가 켜십시오
COU_POWEROFFON_2,
COU_PRINTERBUSY,프린터 작동 중
COU_PRINTERBUSY_2,
COU_PRINTERERROR,프린터 에러
COU_PRINTERERROR_2,
COU_READONLYMEMORY,읽기 전용 메모리입니다
COU_READONLYMEMORY_2,
COU_READONLY_FOLDER,읽기 전용 폴더입니다
COU_READONLY_FOLDER_2,
COU_REDEYE_DETECTED,적안이 발견되지 않았습니다.
COU_REDEYE_DETECTED_2,
COU_SCRNTOUCH_INVALID,터치 스크린 조작을 할 수
COU_SCRNTOUCH_INVALID_2,없습니다
COU_SELFTIMER_INVALID,셀프타이머를 사용할 수 없습니다
COU_SELFTIMER_INVALID_2,
COU_SMILESHUTTER_AUTOONLY,스마일 셔터는 "자동" 촬영
COU_SMILESHUTTER_AUTOONLY_2,모드에서만 실행할 수 있습니다
COU_SYSTEMERROR,시스템 에러
COU_SYSTEMERROR_2,
COU_TARGET_DETECTED,수정할 얼굴을 인식할 수 없습니다
COU_TARGET_DETECTED_2,
COU_TARGET_NOIMAGE,대상 이미지가 없습니다
COU_TARGET_NOIMAGE_2,
COU_ZOOM_INVALID,줌을 사용할 수 없습니다
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,조작하고자 하는 버튼을 터치
GUIDE_CENTER,중심에 놓고자 하는 위치를 터치
GUIDE_CHANGEFOCUS,터치 조작으로 초점 위치 변경
GUIDE_CHOOSEFOCUS,터치 조작으로 초점 위치 선택
GUIDE_DEMO_BACKLIGHT,역광을 인식하였습니다
GUIDE_DEMO_BACKLIGHTPORTRAIT,역광과 인물을 인식하였습니다
