CAMMENU_0EV,0EV
SETUP_EXPANDEDFOUCS_GUIDE2,Agrandir centre pdt m. a. p.
SETUP_EXPANDEDFOUCS_GUIDE2_2,manuelle
SETUP_EZOOM_GUIDE2,Réglages zoom numérique
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Choisir le déclenchement du
SETUP_FLASHSYNCHRO_GUIDE2_2,flash
SETUP_FORMAT,Formater
SETUP_FUNCTIONGUIDE,Guide fonct
SETUP_FUNCTIONGUIDE_GUIDE2,Réglages de guide fonction
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Quadrillage
SETUP_GRIDLINE_GUIDE2,Conseils pour composer une
SETUP_GRIDLINE_GUIDE2_2,scène
SETUP_HOUSING,Logement
SETUP_INITIALIZE,Initialiser
SETUP_INITIALIZE_GUIDE2,Rétablir les réglages par défaut
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formater la mémoire interne
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,FRANÇAIS
SETUP_LANG_5WAY,FRANÇAIS
SETUP_LCD_RESPOINT_GUIDE2,Ajuste position réponse tactile
SETUP_LCD_RESPOINT_GUIDE2_2,LCD
SETUP_LUNSET,Réglages LUN
SETUP_LUNSET_GUIDE,Choisir support pour connexion
SETUP_LUNSET_GUIDE_2,sur Mass Storage
SETUP_LUNSET_MULTI,Multi
SETUP_LUNSET_SINGLE,Simple
SETUP_MAIN1,Paramètres principaux 1
SETUP_MAIN2,Paramètres principaux 2
SETUP_MAIN3,Paramètres principaux 3
SETUP_MARINEPACK_GUIDE2,Activé lorsque logement utilisé
SETUP_MARINEPACK_GUIDE2_2,
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Contrôle
SETUP_MS_COPY_CHANGE_GUIDE2,Copier ttes img à partir mémo
SETUP_MS_COPY_CHANGE_GUIDE2_2,interne
SETUP_MS_FOLDER_CHANGE_GUIDE2,Changer de dossier pour enr. Img
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CREATE_GUIDE2,Créer un nouveau dossier
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formater le Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Verrou. par m. d. p
SETUP_PASSLOCK_GUIDE,Paramétrer mdp pour verrouiller
SETUP_PASSLOCK_GUIDE_2,imgs
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Déclench
SETUP_SINGLE,Ponctuel
SETUP_SMILEDEMO,Mode démo sourire
SETUP_SMILEDEMO_GUIDE2,Activer mode démo Détection
SETUP_SMILEDEMO_GUIDE2_2,sourire
SETUP_TVTYPE,FORMAT TV
SETUP_TVTYPE_GUIDE2,Sélection du type de moniteur
SETUP_TVTYPE_GUIDE2_2,TV
SETUP_UPDATE,Mise à jour
SETUP_USBCONNECT,Connexion USB
SETUP_USBCONNECT_GUIDE2,Mode de sortie avec connexion
SETUP_USBCONNECT_GUIDE2_2,USB
SETUP_VERSION,Version
SETUP_VERSION_GUIDE2,Vérifier ver. et mettre firmware à
SETUP_VERSION_GUIDE2_2,jour
SETUP_VIDEOOUT,Sortie Vidéo
SETUP_VIDEOOUT_GUIDE2,Sortie avec connexion vidéo
SETUP_VIDEOOUT_GUIDE2_2,
SSMENU_10SEC,10 sec
SSMENU_1SEC,1 sec
SSMENU_3SEC,3 sec
SSMENU_5SEC,5 sec
SSMENU_ACTIVE,Dynamisme
SSMENU_ALL,Tout
SSMENU_BASIC,Elémentaire
SSMENU_DETAIL,Autres réglag.
SSMENU_EFFECTS,Effets
SSMENU_FACE_BASIC,Visage1: Elémentaire
SSMENU_FACE_NOSTALGIC,Visage2: Nostalgique
SSMENU_FACE_STYLISH,Visage3: Élégance
SSMENU_IMAGE,Image
SSMENU_INFOLDER,Dossier
SSMENU_INTERVAL,Intervalle
SSMENU_MUSIC,Musique
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Normal
SSMENU_NOSTALGIC,Nostalgie
SSMENU_REFINE,Filtre
SSMENU_REPEAT,Répéter
SSMENU_SIMPLE,Simple
SSMENU_STYLISH,Élégance
SSMENU_THIS_DATE,Cette date
SSMENU_THIS_EVENT,Cet évènement
