CAMMENU_0EV,0EV
SETUP_COMPONENT_GUIDE2,Nastawienia wyjścia
SETUP_COMPONENT_GUIDE2_2,komponentowego
SETUP_CONTROLGUIDE,Przew sterowania
SETUP_CONTROLGUIDE_GUIDE,Ustawienia przewodnika sterowania
SETUP_CONVERSION_GUIDE2,Wybiera teleobiektyw
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Kopiuj
SETUP_CREATERECFOLDER,Utwórz katalog REC
SETUP_DEMOMODE,Tryb pokazowy
SETUP_DEMOMODE_GUIDE,Włącza tryb pokazowy
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Zoom cyfrowy
SETUP_DIGITALZOOM_PRECISION,Precyzyjny
SETUP_DIGITALZOOM_SMART,Inteligentny
SETUP_DIRECTIONJUDGE,Autom. orient.
SETUP_DIRECTIONJUDGE_GUIDE2,Określa i zapisuje orientację
SETUP_DIRECTIONJUDGE_GUIDE2_2,aparatu
SETUP_DISP,Konfiguracja wyświetlenia
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Jasny
SETUP_DISP_BRIGHTNESS,Jasność LCD
SETUP_DISP_BRIGHTNESSSET,Jasność
SETUP_DISP_HISTOGRAMSET,Histogram
SETUP_DISP_IMAGEONLY,Tylko obraz
SETUP_DISP_INDEX,Konfiguracja indeksu obrazów
SETUP_DISP_MSG_GRAPH_OFF,Brak wyświetlenia wykresu
SETUP_DISP_MSG_GRAPH_ON,Wyświetla jasność obrazu na wykresie
SETUP_DISP_MSG_ICON,Wyświetla tylko przyciski operacji
SETUP_DISP_MSG_IMAGE,Wyświetla tylko obraz
SETUP_DISP_MSG_INFO,Wyświetla przyciski operacji i info
SETUP_DISP_MSG_LIGHT_BRIGHT,Nastawia ekran na większą jasność
SETUP_DISP_MSG_LIGHT_NORMAL,Nastawia ekran na normalną jasność
SETUP_DISP_MSG_THUMBNAIL_09,Wyświetlenie indeksu 9 obrazów
SETUP_DISP_MSG_THUMBNAIL_12,Wyświetlenie indeksu 12 obrazów
SETUP_DISP_MSG_THUMBNAIL_16,Wyświetlenie indeksu 16 obrazów
SETUP_DISP_MSG_THUMBNAIL_20,Wyświetlenie indeksu 20 obrazów
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Wyświetla obr. w oryginalnym formacie
SETUP_DISP_MSG_WIDEZOOMSET_ON,Wyświetla obrazy w rozm. pełnoekr.
SETUP_DISP_OFF,Wyłącz
SETUP_DISP_ON,Włącz
SETUP_DISP_OPT,Liczba obrazów
SETUP_DISP_PLAY,Konfig wyświetl ekr odtwarzania
SETUP_DISP_SHOOT,Konfig wyświetl ekr nagrywania
SETUP_DISP_WIDEZOOMSET,Szeroki zoom
SETUP_EXPANDEDFOUCS_GUIDE2,Powiększa środek gdy ręczne
SETUP_EXPANDEDFOUCS_GUIDE2_2,ognisk.
SETUP_EZOOM_GUIDE2,Nastawienia zoomu cyfrowego
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Wybiera moment błysku
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Format
SETUP_FUNCTIONGUIDE,Info funkcji
SETUP_FUNCTIONGUIDE_GUIDE2,Nastawienia przewodnika funkcji
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Linia siatki
SETUP_GRIDLINE_GUIDE2,Wskazówki komponowania ujęć
SETUP_GRIDLINE_GUIDE2_2,
SETUP_HOUSING,Osłona
SETUP_INITIALIZE,Inicjalizuj
SETUP_INITIALIZE_GUIDE2,Powrót do nast. domyślnych
SETUP_INITIALIZE_GUIDE2_2,
SETUP_INTERNALMEMORY_FORMAT_GUIDE2,Formatuje pamięć wewnętrzną
SETUP_INTERNALMEMORY_FORMAT_GUIDE2_2,
SETUP_LANG,POLSKI
SETUP_LANG_5WAY,POLSKI
SETUP_LCD_RESPOINT_GUIDE2,Nastawia miejsce odp na dotyk
SETUP_LCD_RESPOINT_GUIDE2_2,na LCD
SETUP_LUNSET,Nastawienia LUN
SETUP_LUNSET_GUIDE,Wybiera nośnik do podłączenia
SETUP_LUNSET_GUIDE_2,do pamięci masowej
SETUP_LUNSET_MULTI,Wiele
SETUP_LUNSET_SINGLE,Jeden
SETUP_MAIN1,Główne nastawienia 1
SETUP_MAIN2,Główne nastawienia 2
SETUP_MAIN3,Główne nastawienia 3
SETUP_MARINEPACK_GUIDE2,Nastaw ON gdy używasz osłony
SETUP_MARINEPACK_GUIDE2_2,
SETUP_MASSSTORAGE,Mass Storage
SETUP_MONITOR,Monitor
SETUP_MS_COPY_CHANGE_GUIDE2,Kopiuje wszystkie obr. z pam.
SETUP_MS_COPY_CHANGE_GUIDE2_2,wewn.
SETUP_MS_FOLDER_CHANGE_GUIDE2,Zmienia katalog do nagrywania
SETUP_MS_FOLDER_CHANGE_GUIDE2_2,
SETUP_MS_FOLDER_CREATE_GUIDE2,Tworzy nowy katalog
SETUP_MS_FOLDER_CREATE_GUIDE2_2,
SETUP_MS_FORMAT_GUIDE2,Formatuje Memory Stick
SETUP_MS_FORMAT_GUIDE2_2,
SETUP_NTSC,NTSC
SETUP_PAL,PAL
SETUP_PASSLOCK,Blokada hasłem
SETUP_PASSLOCK_GUIDE,Nastawia hasło, aby zablokować
SETUP_PASSLOCK_GUIDE_2,obrazy
SETUP_PICTBRIDGE,PictBridge
SETUP_PTPMTP,PTP/MTP
SETUP_SHUTTER,Migawka
SETUP_SINGLE,Pojedynczy
SETUP_SMILEDEMO,Tryb demo uśmiech
SETUP_SMILEDEMO_GUIDE2,Włącza tryb pokaz. zdj.
SETUP_SMILEDEMO_GUIDE2_2,z uśmiechem
SETUP_TVTYPE,TYP TV
SETUP_TVTYPE_GUIDE2,Wybór typu telewizora
SETUP_TVTYPE_GUIDE2_2,
SETUP_UPDATE,Uaktualnij
SETUP_USBCONNECT,Połączenie USB
SETUP_USBCONNECT_GUIDE2,Tryb wyjścia przy połączeniu USB
SETUP_USBCONNECT_GUIDE2_2,
SETUP_VERSION,Wersja
SETUP_VERSION_GUIDE2,Sprawdza wersję i aktualizuje
SETUP_VERSION_GUIDE2_2,oprogr.
SETUP_VIDEOOUT,Wyjście wideo
SETUP_VIDEOOUT_GUIDE2,Wyjście przy podłączeniu
SETUP_VIDEOOUT_GUIDE2_2,do wideo
SSMENU_10SEC,10 s
SSMENU_1SEC,1 s
SSMENU_3SEC,3 s
SSMENU_5SEC,5 s
SSMENU_ACTIVE,Aktywny
SSMENU_ALL,Wszystkie
SSMENU_BASIC,Podstawowy
SSMENU_DETAIL,Inne nast.
SSMENU_EFFECTS,Efekty
SSMENU_FACE_BASIC,Twarz1: Podstawowy
SSMENU_FACE_NOSTALGIC,Twarz 2: Nostalgia
SSMENU_FACE_STYLISH,Twarz 3: Stylowy
SSMENU_IMAGE,Zdjęcie
SSMENU_INFOLDER,Katalog
SSMENU_INTERVAL,Interwał
SSMENU_MUSIC,Muzyka
SSMENU_MUSIC1,Music1
SSMENU_MUSIC2,Music2
SSMENU_MUSIC3,Music3
SSMENU_MUSIC4,Music4
SSMENU_MUSIC5,Music5
SSMENU_MUSIC6,Music6
SSMENU_MUSIC7,Music7
SSMENU_MUSIC8,Music8
SSMENU_NORMAL_A,Norma
SSMENU_NOSTALGIC,Nostalgia
SSMENU_REFINE,Filtr
SSMENU_REPEAT,Powtórz
SSMENU_SIMPLE,Prosty
SSMENU_STYLISH,Stylowy
SSMENU_THIS_DATE,Ta data
SSMENU_THIS_EVENT,To wydarzenie
