CAMMENU_0EV,0EV
GUIDE_DEMO_BACKLIGHTPORTRAIT,Tegenlicht en mensen gedetecteerd
GUIDE_DEMO_LANDSCAPE,Landschap gedetecteerd
GUIDE_DEMO_MACRO,Onderwerp dichtbij gedetecteerd
GUIDE_DEMO_PORTRAIT,Mensen gedetecteerd
GUIDE_DEMO_TRIPOD,Schemer en statief gedetecteerd
GUIDE_DEMO_TWILIGHT,Schemer gedetecteerd
GUIDE_DEMO_TWILIGHTPORTRAIT,Schemer en mensen gedetecteerd
GUIDE_EFFECTLEVEL,Selecteer het effectniveau
GUIDE_EXIT_TOUCH,Verlaat als LCD wordt aangeraakt
GUIDE_LIGHTBEAM_LEVEL,Selecteer niveau van lichtstraal
GUIDE_RANGE,Selecteer het effectbereik
GUIDE_RESIZE,Het formaat wijzigen is klaar
GUIDE_RETOUCH_COMPLETE,Bijwerken is voltooid
GUIDE_RETRO_LIGHT,Selecteer het helderheidsbereik
GUIDE_ROTATEIMG,Raak het beeld aan om te roteren
GUIDE_SAVESIZE,Selecteer formaat om op te slaan
GUIDE_SELECTFACE,Selecteer gezicht door aanraken
GUIDE_SELECTFAV,Selecteer Favorietenmap
GUIDE_SMILEDEMO_START,Kies lach-pictogram om te starten
GUIDE_SMILESHUTTER_EXIT,Kies lach-pictogram om te stoppen
GUIDE_STARTIMG,Raak eerste beeld diavoorst. aan
GUIDE_TOUCHFAV,Raak Favorietenmap aan
GUIDE_TOUCHIMG,Raak het beeld aan
GUIDE_ZOOMIN_TOUCH,Raak het punt aan voor inzoomen
GUIDE_ZOOMIN_TOUCHED,Zoomt in op aangeraakt punt
HOME,HOME
HOME_CAM,Opnemen
HOME_CAM_GUIDE2,Stilstaande of bewegende
HOME_CAM_GUIDE2_2,beelden opnemen
HOME_COMMUNICATION,Communicatie
HOME_ETC_BGMTOOL,Muziek-tool
HOME_ETC_BGMTOOL_GUIDE2,Muziek bij diavoorstelling
HOME_ETC_BGMTOOL_GUIDE2_2,beheren
HOME_ETC_PRINT_GUIDE2,Beelden afdrukken
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Geheugen beheren
HOME_MEMORY_GUIDE2,Opnamemedium beheren
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Intern geheugen-tool
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick-tool
HOME_MEMORY_MEMORYTOOL,Geheugen-tool
HOME_NETWORK,Netwerk
HOME_NETWORK_GUIDE,Aansluiten op een netwerk
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Beelden bekijken
HOME_PLAY1,Beelden bekijken 1
HOME_PLAY2,Beelden bekijken 2
HOME_PLAY_INDEX_GUIDE2,Meerdere beelden
HOME_PLAY_INDEX_GUIDE2_2,weergeven
HOME_PLAY_NORMAL_GUIDE2,Individueel beeld weergeven
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Automatisch weergave met
HOME_PLAY_SLIDESHOW_GUIDE2_2,muziek en effecten
HOME_PRINT,Afdrukken
HOME_SCENESELECTION,Scènekeuze
HOME_SCRAPBOOK,Plakboek
HOME_SCRAPBOOK_GUIDE,Automatisch een Plakboek
HOME_SCRAPBOOK_GUIDE_2,maken
HOME_SETTINGS,Instellingen
HOME_SET_CAM,Opname-instellingn
HOME_SET_CAM_GUIDE2,Opname-instellingen
HOME_SET_CAM_GUIDE2_2,veranderen
HOME_SET_CLOCK,Klokinstellingen
HOME_SET_CLOCK_GUIDE2,Datum en tijd veranderen
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Hoofdinstellingen
HOME_SET_MAIN_GUIDE2,Hoofdinstellingen
HOME_SET_MAIN_GUIDE2_2,veranderen
HOME_SLIDESHOW,Diavoorstelling
HOME_VIEW_DATE,Datumweergave
HOME_VIEW_DATE_GUIDE2,Beelden weergeven op
HOME_VIEW_DATE_GUIDE2_2,opnamedatum
HOME_VIEW_EVENT,Weerg. per gebeurt.
HOME_VIEW_EVENT_GUIDE,Beelden autom. in groepen
HOME_VIEW_EVENT_GUIDE_2,sorteren voor weergave
HOME_VIEW_FAV,Favorieten
HOME_VIEW_FAV_GUIDE2,Beelden weergeven in
HOME_VIEW_FAV_GUIDE2_2,Favorieten
HOME_VIEW_FOLDER,Mapweergave
HOME_VIEW_FOLDER_GUIDE2,Beelden weergeven in
HOME_VIEW_FOLDER_GUIDE2_2,DCF-map
KEY_FLASH_AUTO_GUIDE,Flitser automatisch
KEY_FLASH_AUTO_GUIDE_2,Automatisch afgaan
KEY_FLASH_OFF,Flitser uit
KEY_FLASH_OFF_GUIDE,Flitser uit
KEY_FLASH_OFF_GUIDE_2,Geen flitser gebruiken
KEY_FLASH_ON,Flitser aan
KEY_FLASH_ON_GUIDE,Flitser aan
KEY_FLASH_ON_GUIDE_2,Altijd flitser gebruiken
KEY_FLASH_SYNCHRO_GUIDE,Onderwerpen+verre achter-
KEY_FLASH_SYNCHRO_GUIDE_2,gronden helder houden
KEY_MACRO_AUTO_GUIDE,Automatisch scherpstellen
KEY_MACRO_AUTO_GUIDE_2,van close-up tot oneindig
KEY_MACRO_NEAR,Macro aan
KEY_MACRO_NEAR_GUIDE,Bij voorkeur scherpstellen op
KEY_MACRO_NEAR_GUIDE_2,onderwerpen zeer dichtbij
KEY_MAGNIFY_ON,Superclose-up gebruiken
KEY_MAGNIFY_ON_GUIDE,Superclose-up gebruiken
KEY_MAGNIFY_ON_GUIDE_2,Voor superclose-upopname
KEY_SELFTIMER_10_GUIDE,Opname maken 10 seconden
KEY_SELFTIMER_10_GUIDE_2,na drukken op ontspanknop
KEY_SELFTIMER_2_GUIDE,Opname maken 2 seconden
KEY_SELFTIMER_2_GUIDE_2,na drukken op ontspanknop
KEY_SELFTIMER_OFF_GUIDE,Zelfontspanner uit
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Toegang…
MSG_AVI_MAKING,Nieuw beeldbeheerbestand
MSG_CAPTURING,Neemt op…
MSG_CLOSEEYE_DETECT,Dichte ogen gedetecteerd
MSG_CONFIRM_UPDATE,Kies OK voor bijwerken
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Maakt verbinding…
MSG_CONNECTING_MASSSTORAGE,Maakt verbinding met
MSG_CONNECTING_MASSSTORAGE_2,Mass Storage…
MSG_CONNECTING_NETWORK,Maakt verbinding met netwerk…
MSG_CONNECTING_PICTBRIDGE,Maakt verbinding met
MSG_CONNECTING_PICTBRIDGE_2,PictBridge apparaat…
MSG_CONNECTING_PTPMTP,Maakt verbinding met
MSG_CONNECTING_PTPMTP_2,PTP/MTP…
MSG_CONNECT_PC,Aansluiten op computer
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Aansluiten op PictBridge apparaat
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Alle data in het intern
MSG_COPYING,Kopieert…
MSG_COPYING_2,
MSG_COPY_2,geheug. gekopieerd
MSG_CREATING_RECFOLDER,Maakt opnamemap
MSG_CURRENTVERSION,Huidige versie
MSG_ENTRY_OVER,Het maximumaantal beelden is
MSG_ENTRY_OVER_2,reeds bereikt
MSG_EXITTING_NETWORK,Verlaat het netwerk…
MSG_FORMATTING_BGM,Formatteert Muziek…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formatteert intern geheugen…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formatteert Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Alle muziekbestanden worden
MSG_FORMAT_BGM_2,gewist
MSG_FORMAT_INTERNALMEMORY,Alle data in het intern
MSG_FORMAT_INTERNALMEMORY_2,geheugen wordt gewist
MSG_FORMAT_MS,Alle data in de Memory
MSG_FORMAT_MS_2,Stick wordt gewist
MSG_FORWARDING,Stuurt data…
MSG_HOUSING,Bediening is veranderd
MSG_INITIALIZE_ALLSETTINGS,Alle instellingen initialiseren
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Nieuwe versie
MSG_NOTTURNOFF,Niet uitschakelen
MSG_PASSLOCK_PASS_CANCEL,De wachtwoordinstelling is
MSG_PASSLOCK_PASS_CANCEL_2,geannuleerd
MSG_PASSLOCK_PASS_RESET,Het wachtwoord is teruggesteld
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Wachtwoord-terugstelfunctie
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Het wachtwoord is ingesteld
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Drukt af…
MSG_PROCESSING,Verwerkt…
MSG_RECORDING,Neemt op…
MSG_RECORD_MS,Neemt bldn op op de Memory Stick
MSG_RECOVER,Data herstellen
MSG_RECOVERINGFILE,Bezig met herstellen van het
MSG_RECOVERINGFILE_2,beeldbeheerbestand…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Zie de "Software-bijwerkinstructie"
MSG_SEE_SOFTWAREUPDATE_INST_2,
MSG_SMILEDEMO_GUIDE,Lach wordt automatisch opgenomen
MSG_SMILEDEMO_PROCESSING,Demonstratie van de Lach-sluiter
MSG_SMILESHUTTER_PROCESSING,Bezig herkennen lach
MSG_SMILE_END1,Aantal foto's
MSG_SOFTWAREUPDATE,Software bijwerken
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Netwerk wordt opgestart…
MSG_START_BROWSER,Webbrowser wordt opgestart…
MSG_TOUCH_X_CENTER,Raak midden van "×"-teken aan
MSG_TVOUT,Bezig met TV-uitvoer…
MSG_USBMENU,Schakel [MENU] in
PASSLOCK_PASS_CLEAR,Terugstelcode invoeren
PASSLOCK_PASS_INPUT,Wachtwoord invoeren
PASSLOCK_PASS_REINPUT,Wachtwoord opn. Invoeren
PASSLOCK_PASS_SET,Wachtwoord instellen
PBMENU_ALBUM_GUIDE,Terug naar album
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Achtergrond
PBMENU_BLOG_GUIDE,Beeldformaat verkleinen en
PBMENU_BLOG_GUIDE_2,opslaan als een nieuw beeld
PBMENU_DATEALL,Alle beelden in datumbereik
PBMENU_DATEALL_CLEAR,Alle in datumbereik verw.
PBMENU_DATEALL_ENTRY,Alle in datumbereik toev.
PBMENU_DATEALL_SET,Alle in datumbereik instellen
PBMENU_DATELIST,Datumlijst
PBMENU_DATELIST_GUIDE,Selecteer een datum om
PBMENU_DATELIST_GUIDE_2,weer te geven
PBMENU_DELETE,Wissen
PBMENU_DELETE_ALL_GUIDE,Alle beelden in deze map
PBMENU_DELETE_ALL_GUIDE_2,wissen
PBMENU_DELETE_DATEALL_GUIDE,Alle beelden in dit
PBMENU_DELETE_DATEALL_GUIDE_2,datumbereik wissen
PBMENU_DELETE_EVENTALL_GUIDE,Alle beelden in deze
PBMENU_DELETE_EVENTALL_GUIDE_2,gebeurtenis wissen
PBMENU_DELETE_SELECT_GUIDE,Meerdere gekozen beelden
PBMENU_DELETE_SELECT_GUIDE_2,wissen
PBMENU_DELETE_SINGLE_GUIDE,Het beeld wissen
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Afdrukmarkeringen wissen
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,van alle beelden in de map
PBMENU_DPOF_ALL_SET_GUIDE,Afdrukmarkeringen toevoegn
PBMENU_DPOF_ALL_SET_GUIDE_2,aan alle beelden in de map
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Afdrukmarkeringen wissen
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,van al bldn in dit datumbereik
PBMENU_DPOF_DATEALL_SET_GUIDE,Afdrukmarkeringen toevoegn
PBMENU_DPOF_DATEALL_SET_GUIDE_2,aan al bldn in dit datumbereik
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Afdrukmarkering wissen van
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,alle bldn. in deze gebeurtenis
PBMENU_DPOF_EVENTALL_SET_GUIDE,Afdrukmarkering toevgn. aan
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,alle bldn. in deze gebeurtenis
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Afdrukmarkeringen wissen
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,van alle bldn in deze groep
PBMENU_DPOF_FAVALL_SET_GUIDE,Afdrukmarkeringen toevoegn
PBMENU_DPOF_FAVALL_SET_GUIDE_2,aan alle bldn in deze groep
PBMENU_DPOF_SELECT_GUIDE,Afdrukmarkering meerdere
PBMENU_DPOF_SELECT_GUIDE_2,gekozen beelden in-/uitsch.
PBMENU_DPOF_SINGLE_GUIDE,Afdrukmarkering op gekozen
PBMENU_DPOF_SINGLE_GUIDE_2,beelden in-/uitschakelen
PBMENU_EDIT,Bijwerken
PBMENU_EDIT_BLOG_EMAIL,Blog / E-mail
PBMENU_EDIT_BW,Gedeeltelijk kleur
PBMENU_EDIT_BW_GUIDE,Gekozen punt in het beeld
PBMENU_EDIT_BW_GUIDE_2,omgeven in monochroom
PBMENU_EDIT_CROSS,Stereffect
PBMENU_EDIT_CROSS_GUIDE,Heldere punten in het beeld
PBMENU_EDIT_CROSS_GUIDE_2,een stereffect geven
PBMENU_EDIT_FISHEYE,Vissenooglens
PBMENU_EDIT_FISHEYE_GUIDE,Rondom gekozen punt een
PBMENU_EDIT_FISHEYE_GUIDE_2,vissenoogeffect toepassen
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Radiale waas
PBMENU_EDIT_RADIATION_GUIDE,Gekozen punt in het beeld
PBMENU_EDIT_RADIATION_GUIDE_2,omgeven door radiale waas
PBMENU_EDIT_REDEYE,Rode-ogen-correctie
PBMENU_EDIT_REDEYE_GUIDE,Rode ogen veroorzaakt door
PBMENU_EDIT_REDEYE_GUIDE_2,flitser verwijderen
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Omtrek wazig + zwak maken
PBMENU_EDIT_RETRO2_GUIDE_2,voor een nostalgisch effect
PBMENU_EDIT_SHARPFOUCS,Onscherpte repareren
PBMENU_EDIT_SHARPFOUCS_GUIDE,Maakt het beeld scherp
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,rondom een gekozen punt
PBMENU_EDIT_SMILE,Lachen
PBMENU_EDIT_SMILE_GUIDE,Verander de gezichten van
PBMENU_EDIT_SMILE_GUIDE_2,mensen zodat ze lachen
PBMENU_EDIT_SOFTFOUCS,Lagere beeldscherpte
PBMENU_EDIT_SOFTFOUCS_GUIDE,De omtrek van gekozen punt
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,in het beeld wazig maken
PBMENU_EDIT_TRIMMING,Trimmen
PBMENU_EDIT_TRIMMING_GUIDE,Beelden bijsnijden om onge-
PBMENU_EDIT_TRIMMING_GUIDE_2,wenste delen te verwijderen
PBMENU_EVENTALL,Alle in gebeurtenis
PBMENU_EVENTALL_CLEAR,Alle in deze gebeurt. verwijd
PBMENU_EVENTALL_ENTRY,Alle in gebeurtenis toevoeg.
PBMENU_EVENTALL_SET,Alle in deze gebeurt. instel.
PBMENU_EVENTLIST,Lijst met gebeurtenissen
PBMENU_EVENTLIST_GUIDE,Kies een gebeurtenis voor
PBMENU_EVENTLIST_GUIDE_2,weergave
PBMENU_FAV,Favorieten
PBMENU_FAV1,Favorieten 1
PBMENU_FAV2,Favorieten 2
PBMENU_FAV3,Favorieten 3
PBMENU_FAV4,Favorieten 4
PBMENU_FAV5,Favorieten 5
PBMENU_FAV6,Favorieten 6
PBMENU_FAVALL,Alle in Favorieten
PBMENU_FAVALL_CLEAR,Alle in Favorieten verwijder.
PBMENU_FAVALL_ENTRY,Alle in Favorieten toevoegen
PBMENU_FAVALL_SET,Alle in deze groep instellen
PBMENU_FAV_ALL_CLEAR_GUIDE,Alle beelden uit Favorieten
PBMENU_FAV_ALL_CLEAR_GUIDE_2,verwijderen
PBMENU_FAV_CLEAR,Favorieten verwijderen
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Alle bldn in dit datumbereik
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,uit Favorieten verwijderen
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Alle bldn in deze gebeurtenis
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,verwijderen uit Favorieten
PBMENU_FAV_ENTRY,Toevoegen aan Favorieten
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Alle bldn in dit datumbereik
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,aan Favorieten toevoegen
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Alle bldn in deze gebeurtenis
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,toevoegen aan Favorieten
PBMENU_FAV_SELECT_GUIDE,Geselecteerde beelden aan/
PBMENU_FAV_SELECT_GUIDE_2,uit Favorieten toev. /verw.
PBMENU_FAV_SET,Favorieten toevoegen/verw.
PBMENU_FAV_SINGLE_GUIDE,Dit beeld aan/uit Favorieten
PBMENU_FAV_SINGLE_GUIDE_2,toevoegen/verwijderen
PBMENU_FOLDERALL,Alle in deze map
PBMENU_FOLDERALL_CLEAR,Alle in deze map verwijdern.
PBMENU_FOLDERALL_ENTRY,Alle in map toevoegen
PBMENU_FOLDERALL_SET,Alle in deze map instellen
PBMENU_FOLDERJUMP,Map kiezen
PBMENU_FRAME,Beeld
PBMENU_HDTV_GUIDE,Beeld bijsnijden tot 16:9
PBMENU_HDTV_GUIDE_2,en opslaan als nieuw beeld
PBMENU_IMAGESAVE,Opslaan als een beeld
PBMENU_MULTIPLEIMAGES,Meerdere beelden
PBMENU_MULTIPLEPAGESAVE,Pagina's selecteren en opslaan
PBMENU_MULTIRESIZE,Formaat wijzigen
PBMENU_PAGESAVE,Deze pagina opslaan
PBMENU_PAINT,Kleuren
PBMENU_PAINT_GUIDE,Kleuren, stempel of lijst
PBMENU_PAINT_GUIDE_2,toevoegen aan het beeld
PBMENU_PBFOLDER_GUIDE,Een map voor weergave
PBMENU_PBFOLDER_GUIDE_2,kiezen
PBMENU_PRINT_ALL_GUIDE,Alle beelden in de map
PBMENU_PRINT_ALL_GUIDE_2,afdrukken
PBMENU_PRINT_DATEALL_GUIDE,Alle beelden in dit datum-
PBMENU_PRINT_DATEALL_GUIDE_2,bereik afdrukken
PBMENU_PRINT_EVENTALL_GUIDE,Alle beelden in deze
PBMENU_PRINT_EVENTALL_GUIDE_2,gebeurtenis afdrukken
PBMENU_PRINT_FAVALL_GUIDE,Alle beelden in deze
PBMENU_PRINT_FAVALL_GUIDE_2,Favorietengroep afdrukken
PBMENU_PRINT_SELECT_GUIDE,Meerdere gekozen beelden
PBMENU_PRINT_SELECT_GUIDE_2,afdrukken
PBMENU_PRINT_SINGLE_GUIDE,Beelden afdrukken
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Beveiligen
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Beeldbeveiliging uitschakeln
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,voor alle beelden in de map
PBMENU_PROTECT_ALL_SET_GUIDE,Beeldbeveiliging inschakeln
PBMENU_PROTECT_ALL_SET_GUIDE_2,voor alle beelden in de map
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Beveiliging uitschakelen voor
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,alle bldn in dit datumbereik
PBMENU_PROTECT_DATEALL_SET_GUIDE,Beveiliging inschakelen voor
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,alle bldn in dit datumbereik
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Beveiliging uitschakelen voor
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,alle bldn. in deze gebeurtenis
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Beveiliging inschakelen voor
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,alle bldn. in deze gebeurtenis
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Beveiliging uitschakelen voor
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,alle beelden in deze groep
PBMENU_PROTECT_FAVALL_SET_GUIDE,Beveiliging inschakelen voor
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,alle beelden in deze groep
PBMENU_PROTECT_SELECT_GUIDE,Beeldbeveiliging in-/uitsch.
PBMENU_PROTECT_SELECT_GUIDE_2,voor meerdere gekozen bldn
PBMENU_PROTECT_SINGLE_GUIDE,Beeldbeveiliging in-/uitsch.
PBMENU_PROTECT_SINGLE_GUIDE_2,voor het gekozen beeld
PBMENU_REFINE,Filteren op gezicht
PBMENU_REFINE_BABY,Baby's
PBMENU_REFINE_BABY_GUIDE,Zoek beelden met baby's en
PBMENU_REFINE_BABY_GUIDE_2,beeldt ze af
PBMENU_REFINE_CHILD,Kinderen
PBMENU_REFINE_CHILD_GUIDE,Zoek beelden met gezichten
PBMENU_REFINE_CHILD_GUIDE_2,van kinderen en beeldt ze af
PBMENU_REFINE_CLEAR_GUIDE,Beeldt alle beelden af
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Alle mensen
PBMENU_REFINE_FACE_GUIDE,Zoek beelden met gezichten
PBMENU_REFINE_FACE_GUIDE_2,van mensen en beeldt ze af
PBMENU_REFINE_SMILE,Lachend
PBMENU_REFINE_SMILE_GUIDE,Zoek beelden met lachende
PBMENU_REFINE_SMILE_GUIDE_2,mensen en beeldt ze af
PBMENU_ROTATE,Roteren
PBMENU_ROTATE_GUIDE,Beelden draaien
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Alle pag. in Plakboek opslaan
PBMENU_SCRAPBOOKALL_GUIDE,Alle pagina's in Plakboek
PBMENU_SCRAPBOOKALL_GUIDE_2,opslaan als beelden
PBMENU_SHARE_CLEAR,Upload selectie verwijderen
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Alle bldn. in dit datumbereik
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,verw. uit Upload selectie
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Alle bldn in deze gebeurtenis
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,verw. uit Upload selectie
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Alle beelden in deze groep
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,verw. uit Upload selectie
PBMENU_SHARE_ENTRY,Toev. aan Upload selectie
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Alle bldn. in dit datumbereik
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,toevoeg. aan Upload selectie
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Alle bldn in deze gebeurtenis
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,toevoeg. aan Upload selectie
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Alle beelden in deze groep
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,toevoeg. aan Upload selectie
PBMENU_SHARE_SELECT_GUIDE,Geselecteerde bldn. aan/uit
PBMENU_SHARE_SELECT_GUIDE_2,Upload selectie toev/verw
PBMENU_SHARE_SET,Toev/verw. Upload selectie
PBMENU_SHARE_SINGLE_GUIDE,Dit beeld aan/uit Upload
PBMENU_SHARE_SINGLE_GUIDE_2,selectie toevoegen/verw.
PBMENU_SLIDESHOW_GUIDE,Automatische weergave met
PBMENU_SLIDESHOW_GUIDE_2,muziek en effecten
PBMENU_THISIMAGE,Dit beeld
PBMENU_THISPAGE_GUIDE,Deze pagina in Plakboek
PBMENU_THISPAGE_GUIDE_2,opslaan als een beeld
PBMENU_VIEWSELECT,Weergavefunctie
PBMENU_VOLUMESETTINGS,Volume-instellingen
PBMENU_VOLUME_GUIDE,Volume van diavoorstelling/
PBMENU_VOLUME_GUIDE_2,bewegende beeldn instellen
PBMENU_WIDEZOOM,Breed-zoombeeld
PBMENU_WSCREEN_GUIDE,Beeld bijsnijden tot 16:9
PBMENU_WSCREEN_GUIDE_2,en weergeven
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1/vel met rand
PRINTMENU_1PICNOBORDER,1/vel geen rand
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2 per vel
PRINTMENU_3PICS,3 per vel
PRINTMENU_4PICS,4 per vel
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8 per vel
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Datum
PRINTMENU_DATE_A,Datum
PRINTMENU_DAYANDTIME,Dag&Tijd
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Breedbeeld
PRINTMENU_INDEX,Index
PRINTMENU_INDEXPRINT,Indexvel
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Opmaak
PRINTMENU_QUANTITY,Aantal
PRINTMENU_SIZE,Formaat
SAVE,Opslaan
SETUP_AFILLUMINATOR,AF-verlicht.
SETUP_AFILLUMINATOR_GUIDE2,Vullicht voor scherpst. bij weinig
SETUP_AFILLUMINATOR_GUIDE2_2,licht
SETUP_AFMODE,AF-functie
SETUP_AFMODE_GUIDE2,Instellingen voor autom.
SETUP_AFMODE_GUIDE2_2,scherpstellen
SETUP_AUTOREVIEW,Auto Review
SETUP_AUTOREVIEW_GUIDE2,Na opnemen beelden 2 sec.
SETUP_AUTOREVIEW_GUIDE2_2,bekijken
SETUP_BEEP,Pieptoon
SETUP_BEEP_GUIDE2,Instellingen voor pieptoon
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Muziek van diavoorstelling
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,veranderen
SETUP_BGMTOOL_FORMAT_GUIDE2,Alle muziek diavoorstelling
SETUP_BGMTOOL_FORMAT_GUIDE2_2,verwijdern
SETUP_BGM_DOWNLOAD,Downl. muz.
SETUP_BGM_FORMAT,Format. muz.
SETUP_CALIBRATION,Kalibratie
SETUP_CAM1,Opname-instellingen 1
SETUP_CAM2,Opname-instellingen 2
SETUP_CHANGERECFOLDER,Opnamemap wijz.
SETUP_CLOCK_GUIDE2,Datum en tijd veranderen
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Instellingen voor
SETUP_COMPONENT_GUIDE2_2,componentenuitgang
SETUP_CONTROLGUIDE,Bedieningsgids
SETUP_CONTROLGUIDE_GUIDE,Bedieningsgidsinstellingen
SETUP_CONVERSION_GUIDE2,Conversielens kiezen
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Kopiëren
SETUP_CREATERECFOLDER,Opnamemap maken
SETUP_DEMOMODE,Demonstratiefunctie
SETUP_DEMOMODE_GUIDE,Instellen op 'aan' voor de
SETUP_DEMOMODE_GUIDE_2,demonstratiefunctie
SETUP_DIGITALZOOM,Digitale zoom
SETUP_DIGITALZOOM_PRECISION,Nauwkeurig
SETUP_DIGITALZOOM_SMART,Slim
SETUP_DIRECTIONJUDGE,Autom. Oriëntatie
