CAMMENU_0EV,0EV
COU_ZOOM_INVALID,Zoom pois käytöstä
COU_ZOOM_INVALID_2,
DUMMY,
GUIDE_BUTTON,Kosketa painik. jota haluat käyttää
GUIDE_CENTER,Kosketa keskityspistettä
GUIDE_CHANGEFOCUS,Muuta tark. kohtaa koskettamalla
GUIDE_CHOOSEFOCUS,Valitse tark. kohta koskettamalla
GUIDE_DEMO_BACKLIGHT,Taustavalo havaittu
GUIDE_DEMO_BACKLIGHTPORTRAIT,Taustavalo ja ihmisiä havaittu
GUIDE_DEMO_LANDSCAPE,Maisema havaittu
GUIDE_DEMO_MACRO,Hyvin lähellä oleva kohde havaittu
GUIDE_DEMO_PORTRAIT,Ihmisiä havaittu
GUIDE_DEMO_TRIPOD,Hämärä ja jalusta havaittu
GUIDE_DEMO_TWILIGHT,Hämärä havaittu
GUIDE_DEMO_TWILIGHTPORTRAIT,Hämärä ja ihmisiä havaittu
GUIDE_EFFECTLEVEL,Valitse tehostetaso
GUIDE_EXIT_TOUCH,Lopettaa kun näyttöä kosketetaan
GUIDE_LIGHTBEAM_LEVEL,Valitse valonsäteen taso
GUIDE_RANGE,Valitse tehosteen alue
GUIDE_RESIZE,Koon muutos on suoritettu
GUIDE_RETOUCH_COMPLETE,Parantelu on suoritettu
GUIDE_RETRO_LIGHT,Valitse kirkkausalue
GUIDE_ROTATEIMG,Kosketa käännettävää kuvaa
GUIDE_SAVESIZE,Valitse tallennettava koko
GUIDE_SELECTFACE,Valitse kasvot koskettamalla
GUIDE_SELECTFAV,Valitse Suosikkikansio
GUIDE_SMILEDEMO_START,Aloita valitsemalla hymykuvake
GUIDE_SMILESHUTTER_EXIT,Poistu valitsemalla hymykuvake
GUIDE_STARTIMG,Kosketa kuvaesit. aloituskuvaa
GUIDE_TOUCHFAV,Kosketa Suosikkikansiota
GUIDE_TOUCHIMG,Kosketa kuvaa
GUIDE_ZOOMIN_TOUCH,Kosketa zoomattavaa pistettä
GUIDE_ZOOMIN_TOUCHED,Zoomaa koskettuun kohtaan
HOME,HOME
HOME_CAM,Kuvaaminen
HOME_CAM_GUIDE2,Kuvaa yksittäiskuvia tai
HOME_CAM_GUIDE2_2,liikkuvaa kuvaa
HOME_COMMUNICATION,Tiedonsiirto
HOME_ETC_BGMTOOL,Musiikkityökalu
HOME_ETC_BGMTOOL_GUIDE2,Hallitse kuvaesityksen
HOME_ETC_BGMTOOL_GUIDE2_2,musiikkia
HOME_ETC_PRINT_GUIDE2,Tulosta kuvia
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Hallitse muistia
HOME_MEMORY_GUIDE2,Hallitse tallennusvälinettä
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Sisäinen muisti -työkalu
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick -työkalu
HOME_MEMORY_MEMORYTOOL,Muistityökalu
HOME_NETWORK,Verkko
HOME_NETWORK_GUIDE,Yhdistä verkkoon
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Katso kuvia
HOME_PLAY1,Katso kuvia 1
HOME_PLAY2,Katso kuvia 2
HOME_PLAY_INDEX_GUIDE2,Näytä useita kuvia
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Katso yksittäinen kuva
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Automaattinen toisto musii-
HOME_PLAY_SLIDESHOW_GUIDE2_2,kin ja tehosteiden kanssa
HOME_PRINT,Tulosta
HOME_SCENESELECTION,Valotusohjelma
HOME_SCRAPBOOK,Leikekirja
HOME_SCRAPBOOK_GUIDE,Luo Leikekirja
HOME_SCRAPBOOK_GUIDE_2,automaattisesti
HOME_SETTINGS,Asetuks.
HOME_SET_CAM,Kuvausasetukset
HOME_SET_CAM_GUIDE2,Säädä kuvausasetuksia
HOME_SET_CAM_GUIDE2_2,
HOME_SET_CLOCK,Kellonajan asetuks.
HOME_SET_CLOCK_GUIDE2,Säädä päivämäärä ja
HOME_SET_CLOCK_GUIDE2_2,kellonaika
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Pääasetukset
HOME_SET_MAIN_GUIDE2,Säädä pääasetuksia
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Kuvaesitys
HOME_VIEW_DATE,Pvm. -näkymä
HOME_VIEW_DATE_GUIDE2,Näytä kuvat kuvaus-
HOME_VIEW_DATE_GUIDE2_2,päivämäärän mukaan
HOME_VIEW_EVENT,Tapahtumanäkymä
HOME_VIEW_EVENT_GUIDE,Lajittele kuvat ryhmiin auto-
HOME_VIEW_EVENT_GUIDE_2,maattisesti näyttöä varten
HOME_VIEW_FAV,Suosikit
HOME_VIEW_FAV_GUIDE2,Näytä Suosikeissa olevat
HOME_VIEW_FAV_GUIDE2_2,kuvat
HOME_VIEW_FOLDER,Kansionäkymä
HOME_VIEW_FOLDER_GUIDE2,Näytä DCF-kansiossa olevat
HOME_VIEW_FOLDER_GUIDE2_2,kuvat
KEY_FLASH_AUTO_GUIDE,Automaattisalama
KEY_FLASH_AUTO_GUIDE_2,Automaattinen välähdys
KEY_FLASH_OFF,Salama pois päältä
KEY_FLASH_OFF_GUIDE,Salama pois päältä
KEY_FLASH_OFF_GUIDE_2,Ei salamaa
KEY_FLASH_ON,Salama päällä
KEY_FLASH_ON_GUIDE,Salama päällä
KEY_FLASH_ON_GUIDE_2,Käytä aina salamaa
KEY_FLASH_SYNCHRO_GUIDE,Pitää kohteet ja kaukaiset
KEY_FLASH_SYNCHRO_GUIDE_2,taustat kirkkaina
KEY_MACRO_AUTO_GUIDE,Automaattikohdistus
KEY_MACRO_AUTO_GUIDE_2,läheltä äärettömyyteen
KEY_MACRO_NEAR,Makro päällä
KEY_MACRO_NEAR_GUIDE,Kohdistus ensisijais. erittäin
KEY_MACRO_NEAR_GUIDE_2,lähellä oleviin kohteisiin
KEY_MAGNIFY_ON,Lähikuvaus käytössä
KEY_MAGNIFY_ON_GUIDE,Lähikuvaus käytössä
KEY_MAGNIFY_ON_GUIDE_2,Erikoislähikuville
KEY_SELFTIMER_10_GUIDE,Laukaisee 10 sekuntia
KEY_SELFTIMER_10_GUIDE_2,sulkimen painamisen jälkeen
KEY_SELFTIMER_2_GUIDE,Laukaisee 2 sekuntia
KEY_SELFTIMER_2_GUIDE_2,sulkimen painamisen jälkeen
KEY_SELFTIMER_OFF_GUIDE,Itseajastin pois päältä
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Hakee…
MSG_AVI_MAKING,Luodaan uutta kuvanhallinnan
MSG_CAPTURING,Valottaa…
MSG_CLOSEEYE_DETECT,Suljettu silmä havaittu
MSG_CONFIRM_UPDATE,Valitse OK päivittääksesi
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Yhdistää…
MSG_CONNECTING_MASSSTORAGE,Yhdistää
MSG_CONNECTING_MASSSTORAGE_2,Mass Storage -välineeseen…
MSG_CONNECTING_NETWORK,Yhdistää verkkoon…
MSG_CONNECTING_PICTBRIDGE,Kytkee PictBridge-laitteeseen
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Yhdistää
MSG_CONNECTING_PTPMTP_2,PTP/MTP: hen…
MSG_CONNECT_PC,Liitä tietokoneeseen
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Liitä PictBridge-laitteeseen
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Sisäisen muistin kaikki
MSG_COPYING,Kopioi…
MSG_COPYING_2,
MSG_COPY_2,tiedot kopioidaan
MSG_CREATING_RECFOLDER,Luo kansiota
MSG_CURRENTVERSION,Nykyinen versio
MSG_ENTRY_OVER,Kuvien maksimimäärä
MSG_ENTRY_OVER_2,on ylitetty
MSG_EXITTING_NETWORK,Suljetaan verkko…
MSG_FORMATTING_BGM,Alustaa Musiikki…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Alustaa sisäistä muistia…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Alustaa Memory Stick -korttia…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Kaikki musiikkitiedostot poistetaan
MSG_FORMAT_BGM_2,
MSG_FORMAT_INTERNALMEMORY,Sisäisen muistin kaikki tiedot
MSG_FORMAT_INTERNALMEMORY_2,poistetaan
MSG_FORMAT_MS,Memory Stick -kortin kaikki
MSG_FORMAT_MS_2,tiedot poistetaan
MSG_FORWARDING,Tietoja siirretään…
MSG_HOUSING,Toimintaa on muutettu
MSG_INITIALIZE_ALLSETTINGS,Palauta kaikki asetukset
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Uusi versio
MSG_NOTTURNOFF,Älä katkaise virtaa
MSG_PASSLOCK_PASS_CANCEL,Salasana-asetus on peruutettu
MSG_PASSLOCK_PASS_CANCEL_2,
MSG_PASSLOCK_PASS_RESET,Salasana on nollattu
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Salasanan nollaustila
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Salasana on asetettu
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Tulostaa…
MSG_PROCESSING,Käsittelee…
MSG_RECORDING,Tallentaa…
MSG_RECORD_MS,Tallentaa Memory Stick -kortille
MSG_RECOVER,Palauta tiedot
MSG_RECOVERINGFILE,Palautetaan kuvanhallinta-
MSG_RECOVERINGFILE_2,tiedostoa…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Katso "Ohjelman päivitysohje"
MSG_SEE_SOFTWAREUPDATE_INST_2,
MSG_SMILEDEMO_GUIDE,Hymy kuvataan automaattisesti
MSG_SMILEDEMO_PROCESSING,Hymysulkimen esittely
MSG_SMILESHUTTER_PROCESSING,Tunnistaa hymyn
MSG_SMILE_END1,Kuvien määrä
MSG_SOFTWAREUPDATE,Ohjelman päivitys
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Käynnistetään verkko…
MSG_START_BROWSER,Käynnistetään Web-selain…
MSG_TOUCH_X_CENTER,Kosketa ×-merkin keskipistettä
MSG_TVOUT,TV-lähtö käynnissä…
MSG_USBMENU,Käynnistä [MENU]
PASSLOCK_PASS_CLEAR,Anna nollauskoodi
PASSLOCK_PASS_INPUT,Anna salasana
PASSLOCK_PASS_REINPUT,Anna salasana uudelleen
PASSLOCK_PASS_SET,Aseta salasana
PBMENU_ALBUM_GUIDE,Palaa albumiin
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Tausta
PBMENU_BLOG_GUIDE,Pienennä kuvakokoa ja
PBMENU_BLOG_GUIDE_2,tallenna uutena kuvana
PBMENU_DATEALL,Kaikki pvm. -alueen kuvat
PBMENU_DATEALL_CLEAR,Poista kaikki pvm. -alueella
PBMENU_DATEALL_ENTRY,Lisää kaikki pvm. -alueella
PBMENU_DATEALL_SET,Aseta kaikki pvm. -alueella
PBMENU_DATELIST,Päivämääräluettelo
PBMENU_DATELIST_GUIDE,Valitse katseltava päivämäärä
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Poista
PBMENU_DELETE_ALL_GUIDE,Poista kaikki tässä kansiossa
PBMENU_DELETE_ALL_GUIDE_2,olevat kuvat
PBMENU_DELETE_DATEALL_GUIDE,Poista kaikki tämän
PBMENU_DELETE_DATEALL_GUIDE_2,pvm. -alueen kuvat
PBMENU_DELETE_EVENTALL_GUIDE,Poista tämän tapahtuman
PBMENU_DELETE_EVENTALL_GUIDE_2,kaikki kuvat
PBMENU_DELETE_SELECT_GUIDE,Pyyhi useita valittuja kuvia
PBMENU_DELETE_SELECT_GUIDE_2,
PBMENU_DELETE_SINGLE_GUIDE,Pyyhi kuva
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Poista kuvatilausmerkit kai-
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,kista tämän kansion kuvista
PBMENU_DPOF_ALL_SET_GUIDE,Lisää kuvatilausmerkit
PBMENU_DPOF_ALL_SET_GUIDE_2,kaikkiin tämän kansion kuviin
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Poista kuvatilausmerkit kai-
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,kista tämän pvm. -al. kuvista
PBMENU_DPOF_DATEALL_SET_GUIDE,Lisää kuvatilausmerkit kaik-
PBMENU_DPOF_DATEALL_SET_GUIDE_2,kiin tämän pvm-alueen kuviin
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Tyhjennä tapahtuman kaikki
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,kuvien kuvatilausmerkit
PBMENU_DPOF_EVENTALL_SET_GUIDE,Lisää kuvatilausmerkit tämän
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,tapahtuman kaikkiin kuviin
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Poista kuvatilausmerkit kai-
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,kista tämän ryhmän kuvista
PBMENU_DPOF_FAVALL_SET_GUIDE,Lisää kuvatilausmerkit
PBMENU_DPOF_FAVALL_SET_GUIDE_2,kaikkiin tämän ryhmän kuviin
PBMENU_DPOF_SELECT_GUIDE,Kytke päälle/pois useiden
PBMENU_DPOF_SELECT_GUIDE_2,valittujen kuvien tilausmerkit
PBMENU_DPOF_SINGLE_GUIDE,Kytke päälle/pois valitun
PBMENU_DPOF_SINGLE_GUIDE_2,kuvan tilausmerkit
PBMENU_EDIT,Parantelu
PBMENU_EDIT_BLOG_EMAIL,Blogi/s-posti
PBMENU_EDIT_BW,Osittainen väri
PBMENU_EDIT_BW_GUIDE,Ympäröi valittu kohta
PBMENU_EDIT_BW_GUIDE_2,mustavalkoisella
PBMENU_EDIT_CROSS,Ristikkosuodatin
PBMENU_EDIT_CROSS_GUIDE,Lisää tähtipurkaustehoste
PBMENU_EDIT_CROSS_GUIDE_2,kirkastaaksesi kuvan kohtia
PBMENU_EDIT_FISHEYE,Kalansilmälinssi
PBMENU_EDIT_FISHEYE_GUIDE,Lisää kalansilmätehoste
PBMENU_EDIT_FISHEYE_GUIDE_2,valitun pisteen ympärille
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Säteittäinen sumennus
PBMENU_EDIT_RADIATION_GUIDE,Lisää sumennusrengas
PBMENU_EDIT_RADIATION_GUIDE_2,valitun pisteen ympärille
PBMENU_EDIT_REDEYE,Punasilmäisyyden korjaus
PBMENU_EDIT_REDEYE_GUIDE,Poistaa salaman aiheut-
PBMENU_EDIT_REDEYE_GUIDE_2,taman punasilmäisyyden
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Sumenna ja hämärrä reuna
PBMENU_EDIT_RETRO2_GUIDE_2,nostalgista tehostusta varten
PBMENU_EDIT_SHARPFOUCS,Epäterävä maski
PBMENU_EDIT_SHARPFOUCS_GUIDE,Terävöittää kuvaa valitun
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,pisteen ympäriltä
PBMENU_EDIT_SMILE,Hymyt
PBMENU_EDIT_SMILE_GUIDE,Muuta ihmisten kasvoja niin,
PBMENU_EDIT_SMILE_GUIDE_2,että ne näyttävät hymyilevän
PBMENU_EDIT_SOFTFOUCS,Pehmeä kohdistus
PBMENU_EDIT_SOFTFOUCS_GUIDE,Sumenna reuna
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,valitun pisteen ympärillä
PBMENU_EDIT_TRIMMING,Rajaus
PBMENU_EDIT_TRIMMING_GUIDE,Leikkaa kuvasta
PBMENU_EDIT_TRIMMING_GUIDE_2,ylimääräiset osat
PBMENU_EVENTALL,Kaikki Tapahtuma-kansiossa
PBMENU_EVENTALL_CLEAR,Poista tapahtuman kuvat
PBMENU_EVENTALL_ENTRY,Lisää kaikki tapahtumasta
PBMENU_EVENTALL_SET,Valitse kaikki kuvat
PBMENU_EVENTLIST,Tapahtumaluettelo
PBMENU_EVENTLIST_GUIDE,Valitse katseltava tapahtuma
PBMENU_EVENTLIST_GUIDE_2,
PBMENU_FAV,Suosikit
PBMENU_FAV1,Suosikit 1
PBMENU_FAV2,Suosikit 2
PBMENU_FAV3,Suosikit 3
PBMENU_FAV4,Suosikit 4
PBMENU_FAV5,Suosikit 5
PBMENU_FAV6,Suosikit 6
PBMENU_FAVALL,Kaikki Suosikeissa
PBMENU_FAVALL_CLEAR,Poista kaikki Suosikeista
PBMENU_FAVALL_ENTRY,Lisää kaikki Suosikkeihin
PBMENU_FAVALL_SET,Aseta kaikki tässä ryhmässä
PBMENU_FAV_ALL_CLEAR_GUIDE,Poista kaikki kuvat
PBMENU_FAV_ALL_CLEAR_GUIDE_2,Suosikeista
PBMENU_FAV_CLEAR,Poista Suosikit
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Poista kaikki tämän pvm. -
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,alueen kuvat Suosikeista
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Poista tämän tapahtuman
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,kaikki kuvat Suosikeista
PBMENU_FAV_ENTRY,Lisää Suosikkeihin
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Lisää kaikki tämän pvm. -
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,alueen kuvat Suosikkeihin
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Lisää tämän tapahtuman
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,kaikki kuvat Suosikkeihin
PBMENU_FAV_SELECT_GUIDE,Lisää/poista valitut kuvat
PBMENU_FAV_SELECT_GUIDE_2,Suosikkeihin/Suosikeista
PBMENU_FAV_SET,Lisää/poista Suosikit
PBMENU_FAV_SINGLE_GUIDE,Lisää/poista tämä kuva
PBMENU_FAV_SINGLE_GUIDE_2,Suosikkeihin/Suosikeista
PBMENU_FOLDERALL,Koko tämä kansio
PBMENU_FOLDERALL_CLEAR,Poista kaikki tässä kansiossa
PBMENU_FOLDERALL_ENTRY,Lisää kaikki kansiossa
PBMENU_FOLDERALL_SET,Valitse kaikki kansiossa
PBMENU_FOLDERJUMP,Valitse kansio
PBMENU_FRAME,Kehys
PBMENU_HDTV_GUIDE,Leikkaa kuva kokoon 16:9 ja
PBMENU_HDTV_GUIDE_2,tallenna uutena kuvana
PBMENU_IMAGESAVE,Tallenna kuvana
PBMENU_MULTIPLEIMAGES,Useita kuvia
PBMENU_MULTIPLEPAGESAVE,Valitse sivut ja tallenna
PBMENU_MULTIRESIZE,Monivalint. koonmuutos
PBMENU_PAGESAVE,Tallenna tämä sivu
PBMENU_PAINT,Maalaus
PBMENU_PAINT_GUIDE,Lisää kuvaan maalaus, leima
PBMENU_PAINT_GUIDE_2,tai kehys
PBMENU_PBFOLDER_GUIDE,Valitse toistettava kansio
PBMENU_PBFOLDER_GUIDE_2,
PBMENU_PRINT_ALL_GUIDE,Tulosta kaikki kansiossa
PBMENU_PRINT_ALL_GUIDE_2,olevat kuvat
PBMENU_PRINT_DATEALL_GUIDE,Tulosta kaikki tämän pvm. -
PBMENU_PRINT_DATEALL_GUIDE_2,alueen mukaiset kuvat
PBMENU_PRINT_EVENTALL_GUIDE,Tulosta tämän tapahtuman
PBMENU_PRINT_EVENTALL_GUIDE_2,kaikki kuvat
PBMENU_PRINT_FAVALL_GUIDE,Tulosta kaikki tässä Suosikit-
PBMENU_PRINT_FAVALL_GUIDE_2,ryhmässä olevat kuvat
PBMENU_PRINT_SELECT_GUIDE,Tulosta useita valittuja
PBMENU_PRINT_SELECT_GUIDE_2,kuvia
PBMENU_PRINT_SINGLE_GUIDE,Tulosta kuvia
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Suojaa
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Kytke kaikkien kansiossa
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,olevien kuvien suojaus pois
PBMENU_PROTECT_ALL_SET_GUIDE,Kytke kaikkien kansiossa
PBMENU_PROTECT_ALL_SET_GUIDE_2,olevien kuv. suojaus päälle
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Kytke kaikkien pvm. -alueella
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,olevien kuvien suojaus pois
PBMENU_PROTECT_DATEALL_SET_GUIDE,Kytke kaikkien pvm. -alueella
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,olevien kuvien suojaus päälle
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Kytke tämän tapahtuman
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,kaikkien kuvien suojaus pois
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Kytke tapahtuman kaikkien
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,kuvien suojaus päälle
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Kytke kaikkien ryhmässä
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,olevien kuvien suojaus pois
PBMENU_PROTECT_FAVALL_SET_GUIDE,Kytke kaikkien ryhmässä
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,olevien kuvien suojaus päälle
PBMENU_PROTECT_SELECT_GUIDE,Kytke päälle/pois suojaus
PBMENU_PROTECT_SELECT_GUIDE_2,useille valituille kuville
PBMENU_PROTECT_SINGLE_GUIDE,Kytke päälle/pois
PBMENU_PROTECT_SINGLE_GUIDE_2,kuvan suojaus
PBMENU_REFINE,Suodata kasvojen mukaan
PBMENU_REFINE_BABY,Vauvat
PBMENU_REFINE_BABY_GUIDE,Etsi ja näytä kuvat,
PBMENU_REFINE_BABY_GUIDE_2,joissa on vauvoja
PBMENU_REFINE_CHILD,Lapset
PBMENU_REFINE_CHILD_GUIDE,Etsi ja näytä kuvat,
PBMENU_REFINE_CHILD_GUIDE_2,joissa on lasten kasvoja
PBMENU_REFINE_CLEAR_GUIDE,Näytä kaikki kuvat
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Kaikki ihmiset
PBMENU_REFINE_FACE_GUIDE,Etsi ja näytä kuvat,
PBMENU_REFINE_FACE_GUIDE_2,joissa on kasvoja
PBMENU_REFINE_SMILE,Hymyt
PBMENU_REFINE_SMILE_GUIDE,Etsi ja näytä kuvat,
PBMENU_REFINE_SMILE_GUIDE_2,joissa on hymyileviä kasvoja
PBMENU_ROTATE,Käännä
PBMENU_ROTATE_GUIDE,Käännä kuvia
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Tallenna Leikek. kaikki sivut
PBMENU_SCRAPBOOKALL_GUIDE,Tallenna Leikekirjan
PBMENU_SCRAPBOOKALL_GUIDE_2,kaikki sivut kuvina
PBMENU_SHARE_CLEAR,Poista Jakomerkki
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Poista tämän pvm-alueen
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,kaikki kuvat Jakomerkistä
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Poista tämän tapahtuman
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,kaikki kuvat Jakomerkistä
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Poista tämän ryhmän
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,kaikki kuvat Jakomerkistä
PBMENU_SHARE_ENTRY,Lisää Jakomerkkiin
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Lisää päivämääräalueen
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,kaikki kuvat Jakomerkkiin
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Lisää tämän tapahtuman
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,kaikki kuvat Jakomerkkiin
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Lisää tämän ryhmän
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,kaikki kuvat Jakomerkkiin
PBMENU_SHARE_SELECT_GUIDE,Lisää/poista valitut kuvat
PBMENU_SHARE_SELECT_GUIDE_2,Jakomerkkiin/Jakomerkistä
PBMENU_SHARE_SET,Lisää/poista Jakomerkki
PBMENU_SHARE_SINGLE_GUIDE,Lisää/poista tämä kuva
PBMENU_SHARE_SINGLE_GUIDE_2,Jakomerkkiin/Jakomerkistä
PBMENU_SLIDESHOW_GUIDE,Automaattinen toisto musii-
PBMENU_SLIDESHOW_GUIDE_2,kin ja tehosteiden kanssa
PBMENU_THISIMAGE,Tämä kuva
PBMENU_THISPAGE_GUIDE,Tallenna Leikekirjan
PBMENU_THISPAGE_GUIDE_2,tämän sivun kuva
PBMENU_VIEWSELECT,Katselutila
PBMENU_VOLUMESETTINGS,Äänenvoimakkuusasetukset
PBMENU_VOLUME_GUIDE,Säätää kuvaesityksen/video-
PBMENU_VOLUME_GUIDE_2,toiston äänenvoimakkuutta
PBMENU_WIDEZOOM,Leveä zoomnäyttö
PBMENU_WSCREEN_GUIDE,Leikkaa kuva kokoon 16:9
PBMENU_WSCREEN_GUIDE_2,ja näytä
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1 kuva reunall.
PRINTMENU_1PICNOBORDER,1 kuva reunaton
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2 kuvaa/arkki
PRINTMENU_3PICS,3 kuvaa/arkki
PRINTMENU_4PICS,4 kuvaa/arkki
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8 kuvaa/arkki
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Päivä
PRINTMENU_DATE_A,Päivä
PRINTMENU_DAYANDTIME,Päivä&aika
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Leveä koko
PRINTMENU_INDEX,Hakemisto
PRINTMENU_INDEXPRINT,Hakemistokuva
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Asettelu
PRINTMENU_QUANTITY,Määrä
PRINTMENU_SIZE,Koko
SAVE,Tallenna
SETUP_AFILLUMINATOR,AF-apuvalo
SETUP_AFILLUMINATOR_GUIDE2,Kohdist. täyd. valo vähässä
SETUP_AFILLUMINATOR_GUIDE2_2,valossa
SETUP_AFMODE,AF-tila
SETUP_AFMODE_GUIDE2,Automaattikohdennuksen
SETUP_AFMODE_GUIDE2_2,asetukset
SETUP_AUTOREVIEW,Autom. Katselu
SETUP_AUTOREVIEW_GUIDE2,Katso kuva 2 sek. kuvaamisen
SETUP_AUTOREVIEW_GUIDE2_2,jälkeen
SETUP_BEEP,Piippaus
SETUP_BEEP_GUIDE2,Äänimerkin asetukset
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Muuta diaesityksen musiikkia
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Pyyhi kaikki diaesityksen musiikki
SETUP_BGMTOOL_FORMAT_GUIDE2_2,
SETUP_BGM_DOWNLOAD,Lataa musiikki
SETUP_BGM_FORMAT,Alusta musiikki
SETUP_CALIBRATION,Kalibrointi
SETUP_CAM1,Kuvausasetukset 1
SETUP_CAM2,Kuvausasetukset 2
